rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
1837,https://boardgamegeek.com/boardgame/37301/decktet,37301,Decktet,0,0,30,30,30,2008,7.51461,6.07096,443,https://cf.geekdo-images.com/original/img/F5Tho6AjB7Zx2Z6RiVrTRwhIie0=/0x0/pic353574.jpg,0,none,1384,"Card Game, Game System, Print & Play",P. D. Magnus,1.9655
1838,https://boardgamegeek.com/boardgame/94389/urbion,94389,Urbion,1,2,15,15,15,2012,6.89924,6.07084,798,https://cf.geekdo-images.com/original/img/H2wmFVu3AfeMFGSQmSMTsuunKEc=/0x0/pic1599589.jpg,13,Co-operative Play,1679,"Card Game, Fantasy",Shadi Torbey,1.875
1839,https://boardgamegeek.com/boardgame/38872/jet-set,38872,Jet Set,2,6,120,90,120,2008,6.77383,6.07083,911,https://cf.geekdo-images.com/original/img/7kw_hpTmuy351onjbLHGmKZZtSc=/0x0/pic381737.jpg,12,"Card Drafting, Point to Point Movement, Route/Network Building",1045,"Aviation / Flight, Economic, Transportation, Travel",Kris Gould,2.5714
1840,https://boardgamegeek.com/boardgame/199793/dokmus,199793,Dokmus,2,4,40,20,40,2016,7.20612,6.07019,577,https://cf.geekdo-images.com/original/img/Gt536u-1noXLC5F6VuzKrFB6UWw=/0x0/pic3933639.jpg,10,"Area Control / Area Influence, Card Drafting, Grid Movement, Variable Player Powers",868,"Abstract Strategy, Mythology, Territory Building",Mikko Punakallio,2.1818
1841,https://boardgamegeek.com/boardgame/22551/risk-star-wars-original-trilogy-edition,22551,Risk: Star Wars Original Trilogy Edition,2,5,120,120,120,2006,6.85677,6.06929,929,https://cf.geekdo-images.com/original/img/8f3PBa_LKRUkmHFaTtBnjaaZOHY=/0x0/pic234167.jpg,10,"Area Control / Area Influence, Area Movement, Dice Rolling, Secret Unit Deployment",1994,"Movies / TV / Radio theme, Science Fiction, Wargame","Rob Daviau, Dan Sanfilippo",2.1188
1842,https://boardgamegeek.com/boardgame/14083/fire-sky-great-pacific-war-1941-1945,14083,Fire in the Sky: The Great Pacific War 1941-1945,2,2,300,300,300,2005,7.47935,6.06878,472,https://cf.geekdo-images.com/original/img/aYpF-dzhNmCbC6LOspgH0TrgOt0=/0x0/pic58333.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",1076,"Wargame, World War II",Tetsuya Nakamura,3.1919
1843,https://boardgamegeek.com/boardgame/58602/cable-car,58602,Cable Car,2,6,45,45,45,2009,6.72227,6.06862,998,https://cf.geekdo-images.com/original/img/HU2Nl0wVJxxLzEJGMcSGaiYMyWU=/0x0/pic1248466.jpg,8,"Route/Network Building, Stock Holding, Tile Placement",1634,Trains,Dirk Henn,1.8406
1844,https://boardgamegeek.com/boardgame/19854/federation-commander-klingon-border,19854,Federation Commander: Klingon Border,2,8,60,60,60,2005,7.37754,6.06832,531,https://cf.geekdo-images.com/original/img/rGNISB-KYoX5G8wy4HCb2w5Nhqo=/0x0/pic100449.jpg,12,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Simultaneous Action Selection",1016,"Movies / TV / Radio theme, Science Fiction, Wargame",Stephen V. Cole,3.36
1845,https://boardgamegeek.com/boardgame/135243/triassic-terror,135243,Triassic Terror,2,6,120,90,120,2013,7.01831,6.06799,678,https://cf.geekdo-images.com/original/img/PArFVVu3p4bGB_yumsxUvrMwbbc=/0x0/pic1526759.jpg,14,"Area Control / Area Influence, Card Drafting",1188,"Animals, Prehistoric, Territory Building",Peter Hawes,2.8148
1846,https://boardgamegeek.com/boardgame/108722/dreadfleet,108722,Dreadfleet,2,10,60,60,60,2011,6.96728,6.06774,836,https://cf.geekdo-images.com/original/img/HfsdtB57d3pZgubmnYxkCGzGktI=/0x0/pic1209348.jpg,12,Dice Rolling,3148,"Fantasy, Fighting, Miniatures, Nautical, Pirates, Wargame",Phil Kelly,2.9394
1847,https://boardgamegeek.com/boardgame/189067/cavern-tavern,189067,Cavern Tavern,1,6,120,60,120,2016,7.09847,6.06773,702,https://cf.geekdo-images.com/original/img/PCFxOYhhsXYrzaS09gNjKIEI3wg=/0x0/pic3020188.png,13,"Dice Rolling, Set Collection, Worker Placement",1529,"Dice, Fantasy","Vojkan Krstevski, Ivana Krstevski, Maja Matovska, Toni Toshevski",2.4583
1848,https://boardgamegeek.com/boardgame/39242/black-friday,39242,Black Friday,2,5,55,55,55,2010,6.61202,6.0672,1203,https://cf.geekdo-images.com/original/img/VzB-So9LXm1f34UQxKR5_MhxOQA=/0x0/pic1188054.jpg,12,"Betting/Wagering, Commodity Speculation, Simulation, Stock Holding",1458,Economic,Friedemann Friese,2.8041
1849,https://boardgamegeek.com/boardgame/99875/martian-dice,99875,Martian Dice,2,99,10,10,10,2011,6.33593,6.06692,2633,https://cf.geekdo-images.com/original/img/shi8-_lXZ4_BQWKjmg0wQ4WUjx4=/0x0/pic1516575.jpg,8,"Dice Rolling, Press Your Luck, Set Collection",4563,"Dice, Humor, Party Game, Science Fiction",Scott Almes,1.0765
1850,https://boardgamegeek.com/boardgame/17484/silent-war,17484,Silent War,1,2,120,120,120,2005,7.36426,6.06646,554,https://cf.geekdo-images.com/original/img/Tl-SIESTT1yopeXaANgx1ctGGd8=/0x0/pic1716642.jpg,12,"Chit-Pull System, Dice Rolling, Point to Point Movement, Secret Unit Deployment, Simulation",1422,"Nautical, Wargame, World War II",Brien J. Miller,3.3934
1851,https://boardgamegeek.com/boardgame/20545/rorys-story-cubes,20545,Rory's Story Cubes,1,12,20,20,20,2005,6.36564,6.06629,2386,https://cf.geekdo-images.com/original/img/hEA40DT6HLaOvIy-6ru2VkRd3cs=/0x0/pic646111.jpg,6,"Co-operative Play, Dice Rolling, Pattern Recognition, Storytelling",6517,Dice,Rory O'Connor,1.1473
1852,https://boardgamegeek.com/boardgame/215312/stop-thief,215312,Stop Thief!,2,4,60,30,60,2017,7.14316,6.06621,653,https://cf.geekdo-images.com/original/img/xrYcv63scdvvCEhv_Xz9-iB3Vuc=/0x0/pic3457595.jpg,10,"Co-operative Play, Hand Management, Memory, Point to Point Movement, Take That, Variable Player Powers",1620,"Deduction, Electronic","Rob Daviau, Robert Doyle, Justin D. Jacobson",1.5455
1853,https://boardgamegeek.com/boardgame/17449/beowulf-legend,17449,Beowulf: The Legend,2,5,60,60,60,2005,6.38089,6.06595,2151,https://cf.geekdo-images.com/original/img/qKSXMYVQOcxpNDyxeSNV1TFoRsk=/0x0/pic359455.jpg,12,"Auction/Bidding, Card Drafting, Hand Management, Press Your Luck, Simultaneous Action Selection",2752,"Adventure, Fantasy, Mythology, Novel-based",Reiner Knizia,2.2459
1854,https://boardgamegeek.com/boardgame/206504/blood-englishman,206504,The Blood of an Englishman,2,2,30,20,30,2016,6.86583,6.06578,831,https://cf.geekdo-images.com/original/img/t0e2TEGndNA10ZxCMzEQTf0hoAs=/0x0/pic3136189.jpg,10,"Pattern Building, Variable Player Powers",2057,"Abstract Strategy, Card Game, Novel-based",Dan Cassar,1.6364
1855,https://boardgamegeek.com/boardgame/827/attila,827,Attila,2,5,45,45,45,2000,6.50471,6.0657,1516,https://cf.geekdo-images.com/original/img/iIT0b5SqFvzT3Q_wKg_XP-wW5LE=/0x0/pic147372.jpg,10,"Area Control / Area Influence, Stock Holding",1786,Ancient,Karl-Heinz Schmiel,2.5685
1856,https://boardgamegeek.com/boardgame/299/de-bellis-antiquitatis,299,De Bellis Antiquitatis,2,6,60,60,60,1990,7.16492,6.06554,591,https://cf.geekdo-images.com/original/img/XgbRuWyKe-1wnRz_6zN2lN-z4eQ=/0x0/pic2303637.jpg,14,"Action Point Allowance System, Dice Rolling, Modular Board",898,"Ancient, Book, Medieval, Miniatures, Wargame","Philip C. Barker, Sue Laflin Barker, Richard Bodley Scott",2.8462
1857,https://boardgamegeek.com/boardgame/552/bus,552,Bus,3,5,120,120,120,1999,6.92055,6.06483,727,https://cf.geekdo-images.com/original/img/j9_kvliT3iCJlodSLcLcQSOH25A=/0x0/pic166866.jpg,14,"Pick-up and Deliver, Worker Placement",757,Transportation,"Jeroen Doumen, Joris Wiersinga",3.0972
1858,https://boardgamegeek.com/boardgame/148290/longhorn,148290,Longhorn,2,2,15,15,15,2013,6.59095,6.06468,1180,https://cf.geekdo-images.com/original/img/hFICJWdgt2E889WzUI-Pk8D0DyQ=/0x0/pic1783744.jpg,8,"Area Control / Area Influence, Grid Movement, Set Collection",2033,"Abstract Strategy, American West, Animals",Bruno Cathala,1.7609
1859,https://boardgamegeek.com/boardgame/3234/dschunke,3234,Dschunke,3,4,60,45,60,2002,6.68529,6.06396,1029,https://cf.geekdo-images.com/original/img/qMs5gBIloeXH_8-IiEm_vhSBz-E=/0x0/pic320381.jpg,10,Auction/Bidding,1472,Economic,Michael Schacht,2.537
1860,https://boardgamegeek.com/boardgame/216094/unlock-island-doctor-goorse,216094,Unlock! The Island of Doctor Goorse,2,6,75,45,75,2017,6.80854,6.06339,815,https://cf.geekdo-images.com/original/img/71Bb8-sX18TK6pd5nrOABXmUXu8=/0x0/pic3372431.jpg,10,"Co-operative Play, Storytelling",2089,"Card Game, Exploration, Puzzle, Real-time","Thomas Cauët, Cyril Demaegd",2.7778
1861,https://boardgamegeek.com/boardgame/6613/downtown-air-war-over-hanoi-1965-1972,6613,"Downtown: Air War Over Hanoi, 1965-1972",2,2,240,240,240,2004,7.82353,6.06274,397,https://cf.geekdo-images.com/original/img/LizEw4rCsT3R4aJVTjXokhr_-4M=/0x0/pic433450.jpg,14,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",1045,"Aviation / Flight, Modern Warfare, Vietnam War, Wargame",Lee Brimmicombe-Wood,4.0722
1862,https://boardgamegeek.com/boardgame/141791/pinata,141791,Piñata,2,2,30,30,30,2013,6.87631,6.06246,779,https://cf.geekdo-images.com/original/img/nFfdexOwVe7t3aovFEHwLMUIdKE=/0x0/pic1473624.jpg,13,"Hand Management, Set Collection",1343,Card Game,Stephen Glenn,1.4667
1863,https://boardgamegeek.com/boardgame/35342/hold-line,35342,Hold the Line,2,2,60,60,60,2008,7.36493,6.06198,491,https://cf.geekdo-images.com/original/img/jtgSQWaUvGQtJpn5dIwDLlkHuT0=/0x0/pic315672.jpg,0,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board",891,"Age of Reason, American Revolutionary War, Wargame","Matt Burchfield, Grant Wylie, Mike Wylie",1.8242
1864,https://boardgamegeek.com/boardgame/140519/myth,140519,Myth,2,5,120,120,120,2014,6.70449,6.06174,1465,https://cf.geekdo-images.com/original/img/lI9KHhiVoLhgaaAR8PWrIv1gyKY=/0x0/pic1721040.jpg,12,"Co-operative Play, Dice Rolling, Grid Movement, Hand Management, Variable Phase Order, Variable Player Powers",3434,"Adventure, Fantasy, Miniatures","Brian Shotton, Kenny Sims",3.8444
1865,https://boardgamegeek.com/boardgame/8172/coyote,8172,Coyote,3,6,30,20,30,2003,6.6073,6.06143,1159,https://cf.geekdo-images.com/original/img/J_5qAyp9co4JjuNbhOf9sd4MOaI=/0x0/pic33850.jpg,10,none,1440,"Bluffing, Card Game, Deduction, Party Game",Spartaco Albertarelli,1.2056
1866,https://boardgamegeek.com/boardgame/147930/king-assassins,147930,King & Assassins,2,2,30,30,30,2013,7.00797,6.06139,703,https://cf.geekdo-images.com/original/img/LmtAHkIZcxs6pd7Q0hImc23RSJI=/0x0/pic1784420.jpg,10,"Action Point Allowance System, Grid Movement, Secret Unit Deployment, Variable Player Powers",945,"Bluffing, Medieval",Łukasz Woźniak,1.8478
1867,https://boardgamegeek.com/boardgame/35285/german-railways,35285,German Railways,3,5,60,60,60,2008,6.89817,6.06135,722,https://cf.geekdo-images.com/original/img/5ZQpJh5az_VPpfR5HkuORQ3x0YU=/0x0/pic1097251.jpg,12,"Auction/Bidding, Route/Network Building, Stock Holding",1232,"Economic, Trains, Transportation",Harry Wu,2.925
1868,https://boardgamegeek.com/boardgame/24037/escape-atlantis,24037,Escape from Atlantis,2,4,60,60,60,1986,6.5609,6.06065,1345,https://cf.geekdo-images.com/original/img/2ZSf9U4BrvGd3WdCMvXAsyam95I=/0x0/pic159439.jpg,8,Modular Board,2070,"Adventure, Nautical",Julian Courtland-Smith,1.5646
1869,https://boardgamegeek.com/boardgame/37231/comuni,37231,Comuni,2,5,90,90,90,2008,6.71119,6.06027,989,https://cf.geekdo-images.com/original/img/fNhPeMiqm4LYmD2RAAGxaAEnz_c=/0x0/pic387531.jpg,12,"Auction/Bidding, Card Drafting, Partnerships, Set Collection",1129,"City Building, Medieval","Acchittocca, Virginio Gigli",3.304
1870,https://boardgamegeek.com/boardgame/4174/lifeboat,4174,Lifeboat,4,6,60,60,60,2002,6.36548,6.0602,2314,https://cf.geekdo-images.com/original/img/MZ82yn8QOkeBfQKnSOOsL8vdbtg=/0x0/pic236080.jpg,13,"Hand Management, Partnerships, Player Elimination, Secret Unit Deployment, Set Collection, Trading, Variable Player Powers",3508,"Bluffing, Card Game, Humor, Nautical, Negotiation, Party Game, Travel",Jeff Siadek,1.7032
1871,https://boardgamegeek.com/boardgame/215613/tao-long-way-dragon,215613,Tao Long: The Way of the Dragon,2,2,30,10,30,2017,7.33714,6.06018,566,https://cf.geekdo-images.com/original/img/2QusNZSUJ0EXcJruUMGQSZAFXKA=/0x0/pic3317172.png,14,"Grid Movement, Modular Board, Point to Point Movement",2202,Abstract Strategy,"Dox Lucchin, Pedro Latro",2.5714
1872,https://boardgamegeek.com/boardgame/35350/field-commander-alexander,35350,Field Commander: Alexander,1,1,90,90,90,2009,7.04979,6.06,657,https://cf.geekdo-images.com/original/img/Zkh1QI6gDL4Nn31VJm8XG34BuSM=/0x0/pic547590.jpg,12,"Area Movement, Dice Rolling",1459,"Ancient, Wargame",Dan Verssen,2.32
1873,https://boardgamegeek.com/boardgame/171479/commissioned,171479,Commissioned,2,6,60,60,60,2016,7.47442,6.05982,465,https://cf.geekdo-images.com/original/img/-JhiMqGEAxg5fZvEmi6PDr0Qupk=/0x0/pic2509120.png,13,"Area Movement, Co-operative Play, Deck / Pool Building, Set Collection, Variable Player Powers",1070,"Ancient, Educational, Religious",Patrick Lysaght,2.7037
1874,https://boardgamegeek.com/boardgame/24920/storm-over-stalingrad,24920,Storm Over Stalingrad,2,2,180,180,180,2006,7.15473,6.05956,562,https://cf.geekdo-images.com/original/img/86IFcU55zkKaPc7jSn0q7qmZCfU=/0x0/pic354483.jpg,12,Area-Impulse,1261,"Wargame, World War II",Tetsuya Nakamura,2.1939
1875,https://boardgamegeek.com/boardgame/135649/tales-games-three-little-pigs,135649,Tales & Games: The Three Little Pigs,2,5,20,20,20,2013,6.52609,6.05895,1411,https://cf.geekdo-images.com/original/img/fd8cKrLzZNlYXEQ-soUwK7bql4g=/0x0/pic1701673.jpg,7,"Dice Rolling, Press Your Luck, Take That",2795,"Animals, Children's Game, Dice, Novel-based",Laurent Pouchain,1.1724
1876,https://boardgamegeek.com/boardgame/3348/santa-fe-rails,3348,Santa Fe Rails,2,5,60,60,60,2001,6.81953,6.05891,826,https://cf.geekdo-images.com/original/img/4TShj4lyL_5ARnhxMgcUfnN-Pi8=/0x0/pic77590.jpg,12,"Card Drafting, Route/Network Building, Simultaneous Action Selection, Stock Holding",941,Trains,Alan R. Moon,2.5051
1877,https://boardgamegeek.com/boardgame/136955/hands-sea,136955,Hands in the Sea,2,2,120,90,120,2016,7.94591,6.05851,342,https://cf.geekdo-images.com/original/img/YpKcj0KOiM7Hvld8J-gZcEd7CVs=/0x0/pic3154683.jpg,14,Deck / Pool Building,793,"Ancient, Card Game, Wargame",Daniel Berger (I),2.9474
1878,https://boardgamegeek.com/boardgame/78954/mousquetaires-du-roy,78954,Mousquetaires du Roy,1,5,75,75,75,2010,6.89356,6.05833,765,https://cf.geekdo-images.com/original/img/KgcJyDIKAzX6mI7ENTap_14DTIM=/0x0/pic1286586.jpg,12,"Co-operative Play, Dice Rolling, Partnerships",1525,"Adventure, Novel-based, Renaissance","François Combe, Gilles Lehmann",2.9143
1879,https://boardgamegeek.com/boardgame/193560/escape-room-mystery-stargazers-manor,193560,Escape the Room: Mystery at the Stargazer's Manor,3,8,90,90,90,2016,6.6704,6.05831,1039,https://cf.geekdo-images.com/original/img/NApcd6D5-jfw7x45UgXlPoxQyOw=/0x0/pic2900441.jpg,10,"Co-operative Play, Memory, Paper-and-Pencil, Pattern Recognition, Storytelling",2108,"Murder/Mystery, Party Game, Puzzle","Rebecca Bleau, Nicholas Cravotta",1.5
1880,https://boardgamegeek.com/boardgame/33107/senji,33107,Senji,3,6,90,90,90,2008,6.53416,6.0582,1375,https://cf.geekdo-images.com/original/img/oaITpMv30f4vtcIAgCiIN3pzfUc=/0x0/pic341717.jpg,0,"Area Movement, Auction/Bidding, Card Drafting, Dice Rolling, Hand Management, Set Collection, Simultaneous Action Selection, Trading",1848,"Bluffing, Medieval, Negotiation","Bruno Cathala, Serge Laget",2.972
1881,https://boardgamegeek.com/boardgame/4209/monza,4209,Monza,2,6,10,10,10,2000,6.61601,6.05787,1170,https://cf.geekdo-images.com/original/img/quZBWUMuVav1yhF40MetYHkniD8=/0x0/pic393664.jpg,5,"Dice Rolling, Roll / Spin and Move",2104,"Children's Game, Dice, Racing, Sports",Jürgen P. Grunau,1.0506
1882,https://boardgamegeek.com/boardgame/175/raj,175,Raj,2,5,20,20,20,1988,6.46159,6.05781,1611,https://cf.geekdo-images.com/original/img/RDVAazmB4L_wSDeJ5ACfi1xqrNk=/0x0/pic1515479.jpg,8,Simultaneous Action Selection,2415,"Animals, Bluffing, Card Game",Alex Randolph,1.1852
1883,https://boardgamegeek.com/boardgame/169/en-garde,169,En Garde,2,2,30,30,30,1993,6.49617,6.05764,1453,https://cf.geekdo-images.com/original/img/ayaWeezVKGhrNlu8ndWcMekHOvg=/0x0/pic620883.jpg,8,"Hand Management, Point to Point Movement",1906,"Card Game, Sports",Reiner Knizia,1.4103
1884,https://boardgamegeek.com/boardgame/93538/battleship-galaxies,93538,Battleship Galaxies,2,4,70,70,70,2011,6.62151,6.05762,1171,https://cf.geekdo-images.com/original/img/vu7BKm9fM3IikFXrU7Kcaic2MKo=/0x0/pic1692484.jpg,13,"Action Point Allowance System, Area Movement, Dice Rolling",2467,"Miniatures, Science Fiction, Wargame","Colby Dauch, Dustin DePenning, Jerry Hawthorne, Craig Van Ness",2.3838
1885,https://boardgamegeek.com/boardgame/162559/smash-munchkin,162559,Smash Up: Munchkin,2,4,45,45,0,2015,6.77196,6.05715,964,https://cf.geekdo-images.com/original/img/jW6NFwfBuatA4aeJ2pIoFgOC1M4=/0x0/pic2496426.jpg,12,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",3803,"Card Game, Fantasy, Humor",none,2.1364
1886,https://boardgamegeek.com/boardgame/185123/ascension-dreamscape,185123,Ascension: Dreamscape,1,4,60,30,60,2015,7.69487,6.05712,400,https://cf.geekdo-images.com/original/img/XJqQUdZFOef1EEQ-RkZ7mpBGIRI=/0x0/pic3180363.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management",852,"Card Game, Fantasy","John Fiorillo, Justin Gary",2.3846
1887,https://boardgamegeek.com/boardgame/37165/warhammer-40000-fifth-edition,37165,"Warhammer 40,000 (fifth edition)",2,12,60,60,60,2008,6.72137,6.05672,1012,https://cf.geekdo-images.com/original/img/aeVoKBZZamjFXCHeCogFMTP7bzU=/0x0/pic348981.jpg,0,"Dice Rolling, Modular Board, Variable Player Powers",1524,"Fighting, Miniatures, Science Fiction",Alessio Cavatore,3.7317
1888,https://boardgamegeek.com/boardgame/218920/valletta,218920,Valletta,2,4,80,40,80,2017,7.05713,6.05634,607,https://cf.geekdo-images.com/original/img/_ZUDRCz7jg4XAlTER5yKWUOFNwU=/0x0/pic3514287.jpg,10,Deck / Pool Building,1008,City Building,Stefan Dorra,2.4286
1889,https://boardgamegeek.com/boardgame/19996/nacht-der-magier,19996,Nacht der Magier,2,4,20,10,20,2005,6.67001,6.05618,1029,https://cf.geekdo-images.com/original/img/PsQfQ-Tex6U7nl9YCaHYf2MIE0o=/0x0/pic152925.jpg,5,Press Your Luck,1437,"Action / Dexterity, Children's Game, Fantasy","Kirsten Becker, Jens-Peter Schliemann",1.1204
1890,https://boardgamegeek.com/boardgame/83040/leader-1-hell-north,83040,Leader 1: Hell of the North,2,10,45,45,45,2011,7.74101,6.0559,395,https://cf.geekdo-images.com/original/img/QHXhj53zepQZddNz5flnuwe4ohw=/0x0/pic1137749.jpg,14,"Modular Board, Simulation",747,"Racing, Sports","Christophe Leclercq, Alain Ollier",2.6889
1891,https://boardgamegeek.com/boardgame/142854/infection-humanitys-last-gasp,142854,Infection: Humanity's Last Gasp,1,1,45,45,45,2013,7.36459,6.0555,488,https://cf.geekdo-images.com/original/img/H8iDs1fctzrQGSdAKLEEWiofUV8=/0x0/pic1666140.jpg,13,Dice Rolling,907,"Medical, Puzzle",John Gibson,2.0976
1892,https://boardgamegeek.com/boardgame/218311/deckscape-test-time,218311,Deckscape: Test Time,1,6,90,30,90,2017,6.91744,6.05538,718,https://cf.geekdo-images.com/original/img/psP7xAwoWkM1rCbx-bTRTNCFdFA=/0x0/pic3425752.png,12,Co-operative Play,1373,"Card Game, Puzzle, Real-time","Martino Chiacchiera, Silvano Sorrentino",1.4444
1893,https://boardgamegeek.com/boardgame/119866/wings-glory-ww1-rules-and-accessories-pack,119866,Wings of Glory: WW1 Rules and Accessories Pack,2,99,30,30,30,2012,8.04703,6.05516,387,https://cf.geekdo-images.com/original/img/b9fu0OjsRq9amtMD2fKPO-2cVK4=/0x0/pic1381920.jpg,13,"Action / Movement Programming, Simulation, Simultaneous Action Selection",949,"Aviation / Flight, Card Game, Miniatures, Wargame, World War I","Andrea Angiolino, Pier Giorgio Paglia",2.0455
1894,https://boardgamegeek.com/boardgame/224821/one-deck-dungeon-forest-shadows,224821,One Deck Dungeon: Forest of Shadows,1,2,45,30,45,2017,7.61543,6.05513,431,https://cf.geekdo-images.com/original/img/6f-SO5p0qpu7ssyY1XtPHe6bV2Y=/0x0/pic3496794.jpg,14,"Co-operative Play, Deck / Pool Building, Dice Rolling",2573,"Adventure, Card Game, Exploration, Medieval, Video Game Theme",Chris Cieslik,2.1667
1895,https://boardgamegeek.com/boardgame/124380/ladies-gentlemen,124380,Ladies & Gentlemen,4,10,30,30,30,2013,6.56957,6.05498,1273,https://cf.geekdo-images.com/original/img/RQYGd64Jzi9R9oBLALZ1KqLFk6w=/0x0/pic3396607.jpg,14,"Card Drafting, Partnerships, Set Collection, Simultaneous Action Selection",2580,"Humor, Party Game, Post-Napoleonic, Real-time",Loïc Lamy,2.0222
